Category,Product Name,Current Price,Original Price,Product URL
Naivas Liquor,Smirnoff Ice Pineapple Punch 330Ml,KES 179,KES 210,https://naivas.online/smirnoff-ice-pineapple-punch-330ml
Naivas Liquor,Vondeling Merlot 750 Ml,"KES 1,460","KES 1,635",https://naivas.online/vondeling-merlot-750-ml
Naivas Liquor,Olmeca Tequila D/Choco 750ml,"KES 2,655","KES 2,925",https://naivas.online/olmeca-tequila-dchoco-750ml
Naivas Liquor,Jameson Whiskey 1L,"KES 3,199","KES 3,740",https://naivas.online/jameson-whiskey-1l
Naivas Liquor,Tusker Lite Can 500ml,KES 245,KES 280,https://naivas.online/tusker-lite-can-500ml
Naivas Liquor,William Lawson'S Spiced Whiskey 750Ml,"KES 2,099","KES 2,225",https://naivas.online/william-lawson-s-spiced-whiskey-750ml
Naivas Liquor,Richot Brandy 250ml,KES 469,KES 520,https://naivas.online/richot-brandy-250ml
Naivas Liquor,Smirnoff Black Ice Beer 330ml Can,KES 179,KES 210,https://naivas.online/smirnoff-black-ice-beer-330ml-can
Naivas Liquor,8Pm Original 750ml,"KES 1,199","KES 1,375",https://naivas.online/8pm-original-750ml
Naivas Liquor,Napoleon Gold Brandy 750ml,KES 760,KES 860,https://naivas.online/napoleon-gold-brandy-750ml
Naivas Liquor,Jagermeister 700ml,"KES 2,699","KES 3,520",https://naivas.online/jagermeister-700ml
Naivas Liquor,Black And White Whisky 1L,"KES 1,665","KES 1,850",https://naivas.online/black-and-white-whisky-1l
Naivas Liquor,Ballantines Finest Whisky 750ml,"KES 2,115","KES 2,485",https://naivas.online/ballantines-finest-whisky-750ml
Naivas Liquor,Jagermeister 1L,"KES 3,599","KES 4,575",https://naivas.online/jagermeister-1l
Naivas Liquor,Ballantines Finest Whisky 1L,"KES 2,815","KES 3,310",https://naivas.online/ballantines-finest-whisky-1l
Naivas Liquor,Kenyan Original Mango & Ginger-Chilli 330Ml Bottle,KES 255,KES 300,https://naivas.online/kenyan-original-mango-&-ginger-chilli-330ml-bottle
Naivas Liquor,Kenyan Originals Dry Cider Can 500Ml,KES 215,KES 250,https://naivas.online/kenyan-originals-dry-cider-can-500ml
Naivas Liquor,Jack Daniels Tennessee 700ml,"KES 3,399","KES 4,330",https://naivas.online/jack-daniels-tennessee-700ml
Naivas Liquor,Malfy Con Rosa 750Ml,"KES 3,999","KES 4,710",https://naivas.online/malfy-con-rosa-750ml
Naivas Liquor,Beefeater Blood Orange Gin 700Ml,"KES 1,499","KES 2,000",https://naivas.online/beefeater-blood-orange-gin-700ml
Naivas Liquor,Richot Brandy 750ml,"KES 1,299","KES 1,550",https://naivas.online/richot-brandy-750ml
Naivas Liquor,Singleton Dufftown 12 Years 750ml,"KES 5,611","KES 6,450",https://naivas.online/singleton-dufftown-12-years-750ml
Naivas Liquor,Martini Rosso 750ml,"KES 1,999","KES 2,920",https://naivas.online/martini-rosso-750ml
Naivas Liquor,J&B Rare 1Ltr,"KES 2,289","KES 2,690",https://naivas.online/j-b-rare-1ltr
Naivas Liquor,Tusker Malt Can 500ml,KES 245,KES 280,https://naivas.online/tusker-malt-can-500ml
Naivas Liquor,Bond 7 Whisky 250Ml,KES 469,KES 520,https://naivas.online/bond-7-whisky-250ml
Naivas Liquor,Johnnie Walker Green Label 750ml,"KES 8,450","KES 8,950",https://naivas.online/johnnie-walker-green-label-750ml
Naivas Liquor,Bond 7 Whisky 350Ml,KES 649,KES 720,https://naivas.online/bond-7-whisky-350ml
Naivas Liquor,8Pm Whisky  1L,"KES 1,399","KES 1,475",https://naivas.online/8pm-whisky-1l
Naivas Liquor,Teachers 1L,"KES 2,199","KES 2,900",https://naivas.online/teachers-1l
Naivas Liquor,Imperial Blue 750ml,KES 975,"KES 1,145",https://naivas.online/imperial-blue-750ml
Naivas Liquor,Absolut Vodka Citron 750Ml,"KES 2,225","KES 2,615",https://naivas.online/absolut-vodka-citron-750ml
Naivas Liquor,Ballantines Whisky 12Yo 750Ml,"KES 3,259","KES 3,830",https://naivas.online/ballantines-whisky-12yo-750ml
Naivas Liquor,Royal Circle Premium Whisky 1Ltr,"KES 1,535","KES 1,925",https://naivas.online/royal-circle-premium-whisky-1ltr
Naivas Liquor,Royal Gold Premium Whisky 750ml,"KES 1,385","KES 1,725",https://naivas.online/royal-gold-premium-whisky-750ml
Naivas Liquor,Monkey Shoulder Scotch Whisky 1Ltr,"KES 5,650","KES 6,890",https://naivas.online/monkey-shoulder-scotch-whisky-1ltr
Naivas Liquor,Smirnoff Guarana Beer 330ml,KES 179,KES 210,https://naivas.online/smirnoff-guarana-beer-330ml
Naivas Liquor,Kenyan Original Honey & Lemon 330Ml Bottle,KES 255,KES 300,https://naivas.online/kenyan-original-honey-lemon-330ml-bottle
Naivas Liquor,Bacardi Carta Blanca Gold Rum 75Cl,"KES 2,350","KES 2,670",https://naivas.online/bacardi-carta-blanca-gold-rum-75cl
Naivas Liquor,Absolut Vodka Original 375ml,"KES 1,065","KES 1,250",https://naivas.online/absolut-vodka-original-375ml
Naivas Liquor,Royal Circle Honey Whiskey 750Ml,"KES 1,435","KES 1,795",https://naivas.online/royal-circle-honey-whiskey-750ml
Naivas Liquor,Golden Barrel Whisky 750ml,"KES 1,030","KES 1,225",https://naivas.online/golden-barrel-whisky-750ml
Naivas Liquor,White Cap Can 500Ml,KES 199,KES 250,https://naivas.online/white-cap-can-500ml
Naivas Liquor,Gordon'S Tonic Premium Dry 330Ml,KES 196,KES 230,https://naivas.online/gordons-tonic-premium-dry-330ml
Naivas Liquor,Malfy Gin Originale  750 Ml,"KES 3,999","KES 4,710",https://naivas.online/malfy-gin-originale-750-ml
Naivas Liquor,Jack Daniels Honey 700ml,"KES 3,599","KES 4,330",https://naivas.online/jack-daniels-honey-700ml
Naivas Liquor,Famous Grouse 1L,"KES 2,599","KES 2,895",https://naivas.online/famous-grouse-1l
Naivas Liquor,Los Cabos Tequila Gold 750Ml,"KES 1,599","KES 2,400",https://naivas.online/los-cabos-tequila-gold-750ml
Naivas Liquor,Chrome Vodka Original 750ml,KES 590,KES 700,https://naivas.online/chrome-vodka-original-750ml
Naivas Liquor,Vat 69 Whisky 375ml,KES 855,KES 950,https://naivas.online/vat-69-whisky-375ml
Naivas Liquor,Bulleit Bourbon 750Ml,"KES 3,300","KES 3,800",https://naivas.online/bulleit-bourbon-750ml
Naivas Liquor,Guinness Can 500ml,KES 199,KES 250,https://naivas.online/guinness-can-500ml
Naivas Liquor,Jack Daniels Tennessee 1L,"KES 3,999","KES 5,980",https://naivas.online/jack-daniels-tennessee-1l
Naivas Liquor,Konyagi 250ml,KES 279,KES 350,https://naivas.online/konyagi-250ml
Naivas Liquor,William Lawson 1L,"KES 2,650","KES 2,919",https://naivas.online/william-lawson-1l
Naivas Liquor,Konyagi 500ml,KES 559,KES 685,https://naivas.online/konyagi-500ml
Naivas Liquor,Chivas Regal Whisky 18Yr,"KES 8,199","KES 10,920",https://naivas.online/chivas-regal-whisky-18yr
Naivas Liquor,Tusker Cider Can 500ml,KES 219,KES 270,https://naivas.online/tusker-cider-can-500ml
Naivas Liquor,Konyagi 750ml,KES 829,KES 920,https://naivas.online/konyagi-750ml
Naivas Liquor,Chivas Regal Whisky  12  Years 375ml,"KES 1,799","KES 2,395",https://naivas.online/chivas-regal-whisky-12-years-375ml
Naivas Liquor,Absolut  Vodka Original 1L,"KES 2,780","KES 3,270",https://naivas.online/absolut-vodka-original-1l
Naivas Liquor,Black And White 750ml,"KES 1,199","KES 1,400",https://naivas.online/black-and-white-750ml
Naivas Liquor,Kenyan Originals Dry Cider Bottle 330Ml,KES 170,KES 200,https://naivas.online/kenyan-originals-dry-cider-bottle-330ml
Naivas Liquor,Pierre Marcel Sweet Red 750ml,"KES 1,245","KES 1,465",https://naivas.online/pierre-marcel-sweet-red-750ml
Naivas Liquor,Ballantines  Finest Whisky 375ml,"KES 1,110","KES 1,305",https://naivas.online/ballantines-finest-whisky-375ml
Naivas Liquor,Absolut Vodka Vanilia 750Ml,"KES 2,225","KES 2,615",https://naivas.online/absolut-vodka-vanilia-750ml
Naivas Liquor,Martell Vsop 1Ltr,"KES 11,999","KES 13,515",https://naivas.online/martell-vsop-1ltr
Naivas Liquor,Jack Daniels Single Barrel 700ml,"KES 6,999","KES 8,040",https://naivas.online/jack-daniels-single-barrel-700ml
Naivas Liquor,Black & White Whisky 375Ml,KES 649,KES 720,https://naivas.online/black-white-whisky-375ml
Naivas Liquor,Olmeca Tequila Gold 750Ml,"KES 2,655","KES 2,950",https://naivas.online/olmeca-tequila-gold-750ml
Naivas Liquor,Vondeling Chenin Blanc 750Ml,"KES 1,605","KES 1,805",https://naivas.online/vondeling-chenin-blanc-750ml
Naivas Liquor,Vat 69 750ml,"KES 1,499","KES 1,750",https://naivas.online/vat-69-750ml
Naivas Liquor,Top Secret Whisky 750ml,KES 855,KES 955,https://naivas.online/top-secret-whisky-750ml
Naivas Liquor,Chivas Regal Whisky 12 Year Old 750ml,"KES 3,499","KES 4,550",https://naivas.online/chivas-regal-whisky-12-year-old-750ml
Naivas Liquor,Jack Daniels  Gentleman Jack 700ml,"KES 4,999","KES 5,630",https://naivas.online/jack-daniels-gentleman-jack-700ml
Naivas Liquor,Johnie Walker Black Label 1L,"KES 4,840","KES 5,500",https://naivas.online/johnie-walker-black-label-1l
Naivas Liquor,Richot Brandy 350ml,KES 649,KES 720,https://naivas.online/richot-brandy-350ml
Naivas Liquor,Chivas Xv 750Ml,"KES 5,499","KES 7,325",https://naivas.online/chivas-xv-750ml
Naivas Liquor,Bushmills Original Irish Whisky 1Ltr,"KES 2,900","KES 3,600",https://naivas.online/bushmills-original-irish-whisky-1ltr
Naivas Liquor,White Pearl Vodka 750ml,KES 750,KES 850,https://naivas.online/white-pearl-vodka-750ml
Naivas Liquor,Napoleon Crown Brandy 750ml,KES 855,KES 955,https://naivas.online/napoleon-crown-brandy-750ml
Naivas Liquor,Malfy Gin Con Limone 750 Ml,"KES 3,999","KES 4,710",https://naivas.online/malfy-gin-con-limone-750-ml
Naivas Liquor,Olmeca Tequila Blanco 750ml,"KES 2,655","KES 2,940",https://naivas.online/olmeca-tequila-blanco-750ml
Naivas Liquor,Pierre Marcel Sweet White,"KES 1,245","KES 1,465",https://naivas.online/pierre-marcel-sweet-white
Naivas Liquor,White Cap Crisp 330Ml,KES 238,KES 270,https://naivas.online/white-cap-crisp-330ml
Naivas Liquor,Monkey Shoulder 750Ml,"KES 4,650","KES 5,500",https://naivas.online/monkey-shoulder-750ml
Naivas Liquor,Royal Circle Premium Whisky 375Ml,KES 635,KES 795,https://naivas.online/royal-circle-premium-whisky-375ml
Naivas Liquor,Snapp Apple 330ml,KES 179,KES 210,https://naivas.online/snapp-apple-330ml
Naivas Liquor,Royal Stag Whiskey 750Ml,"KES 1,040","KES 1,220",https://naivas.online/royal-stag-whiskey-750ml
Naivas Liquor,Martell Vs 1Ltr,"KES 7,199","KES 8,000",https://naivas.online/martell-vs-1ltr
Naivas Liquor,Jack Daniels Honey 1L,"KES 4,899","KES 5,980",https://naivas.online/jack-daniels-honey-1l
Naivas Liquor,Bond 7 Whisky 750ml,"KES 1,299","KES 1,550",https://naivas.online/bond-7-whisky-750ml
Naivas Liquor,Camino Silver 750ml,"KES 2,599","KES 2,885",https://naivas.online/camino-silver-750ml
Naivas Liquor,Absolut Vodka Original 750ml,"KES 2,099","KES 2,465",https://naivas.online/absolut-vodka-original-750ml
Naivas Liquor,General Meakins 750ml,KES 750,KES 850,https://naivas.online/general-meakins-750ml
Naivas Liquor,Silver Anchor Gin,"KES 1,030","KES 1,224",https://naivas.online/silver-anchor-gin
Naivas Liquor,Bacardi Spiced Rum 700ml,"KES 2,350","KES 2,575",https://naivas.online/bacardi-spiced-rum-700ml
Naivas Liquor,Tanqueray 10Yr Old 1Ltr,"KES 5,600","KES 6,100",https://naivas.online/tanqueray-10yr-old-1ltr
Naivas Liquor,Johnie Walker Double Black 1L,"KES 6,449","KES 7,050",https://naivas.online/johnie-walker-double-black-1l
Naivas Liquor,Famous Grouse 750ml,"KES 1,999","KES 2,480",https://naivas.online/famous-grouse-750ml
Naivas Liquor,Jack Daniels Tennessee 350ml,"KES 1,999","KES 2,280",https://naivas.online/jack-daniels-tennessee-350ml
Naivas Liquor,Arcadia Rum 1L,"KES 1,199","KES 1,495",https://naivas.online/arcadia-rum-1l
Naivas Liquor,Myers Dark Rum  750 ml,"KES 1,999","KES 2,500",https://naivas.online/myers-dark-rum-750-ml
Naivas Liquor,Royal Circle Whisky & Cola 250Ml,KES 279,KES 349,https://naivas.online/royal-circle-whisky-cola-250ml
Naivas Liquor,Balozi Lager Can 500ml,KES 189,KES 230,https://naivas.online/balozi-lager-can-500ml
Naivas Liquor,Hunters Dry Cider 330Ml Bottle,KES 250,No discount,https://naivas.online/hunters-dry-cider-330ml-bottle
Naivas Liquor,Grants 750ml,"KES 1,730",No discount,https://naivas.online/grants-750ml
Naivas Liquor,Guinness Smooth Can 330Ml,KES 200,No discount,https://naivas.online/guinness-smooth-can-330ml
Naivas Liquor,58 Gin & Tonic Very Berry 330Ml,KES 229,KES 270,https://naivas.online/58-gin-tonic-very-berry-330ml
Naivas Liquor,Guinness 500Ml Bottle,KES 265,No discount,https://naivas.online/guinness-500ml-bottle
Naivas Liquor,Caprice Dry White Tetra 1Ltr,KES 950,No discount,https://naivas.online/caprice-dry-white-tetra-1ltr
Naivas Liquor,Chrome Smooth & Crisp Gin 750ml,KES 590,KES 700,https://naivas.online/chrome-smooth-&-crisp-gin-750ml
Naivas Liquor,Hunters Choice 750ml,"KES 1,120",No discount,https://naivas.online/hunters-choice-750ml
Naivas Liquor,Viceroy Brandy 5 Years 750ml,"KES 1,530",No discount,https://naivas.online/viceroy-brandy-5-years-750ml
Naivas Liquor,Manyatta Pineapple & Mint Can 330Ml,KES 280,No discount,https://naivas.online/manyatta-pineapple-mint-can-330ml
Naivas Liquor,Frontera Cabernet Sauvignon 750ml,"KES 1,255",No discount,https://naivas.online/frontera-cabernet-sauvignon-750ml
Naivas Liquor,Robertson Natural Sweet White 750ml,"KES 1,750",No discount,https://naivas.online/robertson-natural-sweet-white-750ml
Naivas Liquor,Casabuena Sangria White 1Ltr,KES 850,No discount,https://naivas.online/casabuena-sangria-white-1ltr
Naivas Liquor,Best Classic Whisky 750ml,"KES 1,120",No discount,https://naivas.online/best-classic-whisky-750ml
Naivas Liquor,Casabuena Sangria Red 1Ltr,KES 850,No discount,https://naivas.online/casabuena-sangria-red-1ltr
Naivas Liquor,Tanqueray Black Currant Royale Distilled Gin 700Ml,"KES 3,000",No discount,https://naivas.online/tanqueray-black-currant-royale-distilled-gin-700ml
Naivas Liquor,County Brandy 750ml,KES 800,No discount,https://naivas.online/county-brandy-750ml
Naivas Liquor,Caribia Gin 750Ml,KES 900,No discount,https://naivas.online/caribia-gin-750ml
Naivas Liquor,Drostdy Hof Claret 750ml,"KES 1,160",No discount,https://naivas.online/drostdy-hof-claret-750ml
Naivas Liquor,Kenya Cane Lemon Ginger 250Ml,KES 320,No discount,https://naivas.online/kenya-cane-lemon-ginger-250ml
Naivas Liquor,John Barr Finest Red 1Ltr,"KES 1,699","KES 2,500",https://naivas.online/john-barr-finest-red-1ltr
Naivas Liquor,Robertson Natural Sweet Red 750ml,"KES 1,750",No discount,https://naivas.online/robertson-natural-sweet-red-750ml
Naivas Liquor,Rosso Nobile Cioccolata,"KES 1,995",No discount,https://naivas.online/rosso-nobile-cioccolata
Naivas Liquor,Frontera Sauvignon Blanc Wine 1.5L,"KES 1,995",No discount,https://naivas.online/frontera-sauvignon-blanc-wine-15l
Naivas Liquor,Gordon'S Pink & Tonic 330Ml,KES 230,No discount,https://naivas.online/gordons-pink-tonic-330ml
Naivas Liquor,4Th Street Sweet Red 1.5L,"KES 2,090",No discount,https://naivas.online/4th-street-sweet-red-15l
Naivas Liquor,4Th Street Rose 1.5L,"KES 2,090",No discount,https://naivas.online/4th-street-rose-15l
Naivas Liquor,Ducchesalia Fragolino Bianco White    750ml,"KES 1,665",No discount,https://naivas.online/ducchesalia-fragolino-bianco-white-750ml
Naivas Liquor,4Th Street Sweet  White 750ml,"KES 1,080",No discount,https://naivas.online/4th-street-sweet-white-750ml
Naivas Liquor,Corona Extra Beer Bottle 355ml,KES 325,No discount,https://naivas.online/corona-extra-beer-bottle-355ml
Naivas Liquor,Faxe 10 percent 500ml,KES 399,No discount,https://naivas.online/faxe-10-percent-500ml
Naivas Liquor,Sand Trap Ipa 330 Ml,KES 320,No discount,https://naivas.online/sand-trap-ipa-330-ml
Naivas Liquor,Bateleur Bila Shaka Beer 330Ml,KES 260,No discount,https://naivas.online/bateleur-bila-shaka-beer-330ml
Naivas Liquor,Pilsner Lager Can 500ml,KES 230,No discount,https://naivas.online/pilsner-lager-can-500ml
Naivas Liquor,Bateleur Jua Kali Hopped Lager 330Ml,KES 220,No discount,https://naivas.online/bateleur-jua-kali-hopped-lager-330ml
Naivas Liquor,Bateleur Honey Badger Blondie 330ml,KES 200,No discount,https://naivas.online/bateleur-honey-badger-blondie-330ml
Naivas Liquor,Savanna Angry Lemon Cider 330Ml,KES 300,No discount,https://naivas.online/savanna-angry-lemon-cider-330ml
Naivas Liquor,Kenyan Original Pineapple & Mint 330Ml Can,KES 255,KES 300,https://naivas.online/kenyan-original-pineapple-&-mint-330ml-can
Naivas Liquor,Kenyan Original Passion Fruit&Lime 330Ml Can,KES 255,KES 300,https://naivas.online/kenyan-original-passion-fruit&lime-330ml-can
Naivas Liquor,Kenyan Original Mango & Ginger-Chilli 330Ml Can,KES 255,KES 300,https://naivas.online/kenyan-original-mango-&-ginger-chilli-330ml-can
Naivas Liquor,Kenyan Original Lime & Ginger 330Ml Can,KES 255,KES 300,https://naivas.online/kenyan-original-lime-&-ginger-330ml-can
Naivas Liquor,Bila Shaka Capitan Craft Lager 500Ml,KES 295,No discount,https://naivas.online/bila-shaka-capitan-craft-lager-500ml
Naivas Liquor,Kingfisher Strawberry 330ml,KES 250,No discount,https://naivas.online/kingfisher-strawberry-330ml
Naivas Liquor,Grants 1L,"KES 2,330",No discount,https://naivas.online/grants-1l
Naivas Liquor,Gordons Dry Gin 750ml,"KES 2,400",No discount,https://naivas.online/gordons-dry-gin-750ml
Naivas Liquor,Glenfiddich  15 Year Old 1L,"KES 11,900",No discount,https://naivas.online/glenfiddich-15-year-old-1l
Naivas Liquor,John Walker White Walker 750ml,"KES 5,200",No discount,https://naivas.online/john-walker-white-walker-750ml
Naivas Liquor,Baileys Original 1000ml,"KES 3,500",No discount,https://naivas.online/baileys-original-1000ml
Naivas Liquor,Culemborg Cape Red 1.5Ltr,"KES 2,550",No discount,https://naivas.online/culemborg-cape-red-15ltr
Naivas Liquor,Daluca Prosecco Doc 750Ml,"KES 2,850",No discount,https://naivas.online/daluca-prosecco-doc-750ml
Naivas Liquor,Franschoek Cabernet Sauvignon 750Ml,"KES 2,340",No discount,https://naivas.online/franschoek-cabernet-sauvignon-750ml
Naivas Liquor,Franschhoek Cellar Shiraz 750Ml,"KES 2,340",No discount,https://naivas.online/franschhoek-cellar-shiraz-750ml
Naivas Liquor,Franschoek Cellar Merlot 750Ml,"KES 2,340",No discount,https://naivas.online/franschoek-cellar-merlot-750ml
Naivas Liquor,Canti Prosecco Bio-Organic E/Dry 750Ml,"KES 2,140",No discount,https://naivas.online/canti-prosecco-bio-organic-edry-750ml
Naivas Liquor,Canti Prosecco Ice Demi Sec 750Ml,"KES 2,130",No discount,https://naivas.online/canti-prosecco-ice-demi-sec-750ml
Naivas Liquor,Uppervalley Sweet Red 1.5L,"KES 2,650",No discount,https://naivas.online/uppervalley-sweet-red-15l
Naivas Liquor,Simonsig Cabernet Sauvignon Shiraz 750ML,"KES 2,350",No discount,https://naivas.online/simonsig-cabernet-sauvignon-shiraz-750ml
Naivas Liquor,Canti Prosecco Doc 750Ml,"KES 1,960",No discount,https://naivas.online/canti-prosecco-doc-750ml
Naivas Liquor,Franschoek Celler Sauvignon Blanc 750Ml,"KES 2,095",No discount,https://naivas.online/franschoek-celler-sauvignon-blanc-750ml
Naivas Liquor,Franschhoek Cellar Chenin Blanc 750Ml,"KES 2,095",No discount,https://naivas.online/franschhoek-cellar-chenin-blanc-750ml
Naivas Liquor,Franschhoek Cellar Pinotage 750Ml,"KES 2,340",No discount,https://naivas.online/franschhoek-cellar-pinotage-750ml
Naivas Liquor,Beach House White 750Ml,"KES 1,900",No discount,https://naivas.online/beach-house-white-750ml
Naivas Liquor,Beach House Rose 750Ml,"KES 1,900",No discount,https://naivas.online/beach-house-rose-750ml
Naivas Liquor,Beach House Shiraz 750Ml,"KES 1,900",No discount,https://naivas.online/beach-house-shiraz-750ml
Naivas Liquor,Patriarche Merlot 750Ml,"KES 2,100",No discount,https://naivas.online/patriarche-merlot-750ml
Naivas Liquor,Douglas Green Cabernet Sauvignon 750Ml,"KES 2,350",No discount,https://naivas.online/douglas-green-cabernet-sauvignon-750ml
Naivas Liquor,Franschhoek Cellar Chardonnay 750Ml,"KES 2,100",No discount,https://naivas.online/franschhoek-cellar-chardonnay-750ml
Naivas Liquor,Comte De Gironde Bordeaux Red 750Ml,"KES 1,850",No discount,https://naivas.online/comte-de-gironde-bordeaux-red-750ml
Naivas Liquor,Canti Pinot Grigio Brut 750Ml,"KES 1,605",No discount,https://naivas.online/canti-pinot-grigio-brut-750ml
Naivas Liquor,Douglas Greene Chenin Blanc 750Ml,"KES 1,605",No discount,https://naivas.online/douglas-greene-chenin-blanc-750ml
Naivas Liquor,1659 Sauvignon Blanc 750Ml,"KES 1,805",No discount,https://naivas.online/1659-sauvignon-blanc-750ml
Naivas Liquor,Ch Bonesperance Merlot 750Ml,"KES 1,805",No discount,https://naivas.online/ch-bonesperance-merlot-750ml
Naivas Liquor,Don Montego Brandy 500ml,"KES 1,450",No discount,https://naivas.online/don-montego-brandy-500ml
Naivas Liquor,Canti Chardonnay 750Ml,"KES 1,285",No discount,https://naivas.online/canti-chardonnay-750ml
Naivas Liquor,Kwv Chenin Blanc 750Ml,"KES 1,300",No discount,https://naivas.online/kwv-chenin-blanc-750ml
Naivas Liquor,Triple Ace Vodka 750ml,KES 680,No discount,https://naivas.online/triple-ace-vodka-750ml
Naivas Liquor,Caribia Cane 750ml,KES 780,No discount,https://naivas.online/caribia-cane-750ml
Naivas Liquor,Kenya Cane Coconut 250ml,KES 320,No discount,https://naivas.online/kenya-cane-coconut-250ml
Naivas Liquor,Hendrick 750ml,"KES 6,550",No discount,https://naivas.online/hendrick-750ml
Naivas Liquor,Hampton Dram American Malt Whiskey 750Ml,"KES 1,525",No discount,https://naivas.online/hampton-dram-american-malt-whiskey-750ml
Naivas Liquor,Martell Blue Swift 750ml,"KES 10,565",No discount,https://naivas.online/martell-blue-swift-750ml
Naivas Liquor,Versus Sweet White 750ml,"KES 1,290",No discount,https://naivas.online/versus-sweet-white-750ml
Naivas Liquor,The Pavillion Blanc 750Ml,"KES 1,769",No discount,https://naivas.online/the-pavillion-blanc-750ml
Naivas Liquor,Santa Helena Dulce 750Ml,"KES 1,005",No discount,https://naivas.online/santa-helena-dulce-750ml
Naivas Liquor,Saint Anna 1.5Lt,"KES 1,875",No discount,https://naivas.online/saint-anna-15lt
Naivas Liquor,Robertson Natural Sweet White 1.5L,"KES 3,200",No discount,https://naivas.online/robertson-natural-sweet-white-15l
Naivas Liquor,Nederburg Winemasters Sauv Blanc 750Ml,"KES 1,920",No discount,https://naivas.online/nederburg-winemasters-sauv-blanc-750ml
Naivas Liquor,Nederburg Chardonnay 750ml,"KES 2,040",No discount,https://naivas.online/nederburg-chardonnay-750ml
Naivas Liquor,Namaqua Natural Sweet White 750Ml,"KES 1,190",No discount,https://naivas.online/namaqua-natural-sweet-white-750ml
Naivas Liquor,Mara Nyeupe 750ml,"KES 1,680",No discount,https://naivas.online/mara-nyeupe-750ml
Naivas Liquor,Jacobs Creek Chardonnay 750ml,"KES 1,440",No discount,https://naivas.online/jacobs-creek-chardonnay-750ml
Naivas Liquor,Gatto Negro Semi Sweet White 750Ml,"KES 1,275",No discount,https://naivas.online/gatto-negro-semi-sweet-white-750ml
Naivas Liquor,Gatto Negro Chardonnay 750Ml,"KES 1,275",No discount,https://naivas.online/gatto-negro-chardonnay-750ml
Naivas Liquor,Gatto Chardonnay 1.5L,"KES 2,395",No discount,https://naivas.online/gatto-chardonnay-15l
Naivas Liquor,Gato Negro Sweet Muscato 750Ml,"KES 1,230",No discount,https://naivas.online/gato-negro-sweet-muscato-750ml
Naivas Liquor,Four Cousins Sweet White 1.5L,"KES 2,200",No discount,https://naivas.online/four-cousins-sweet-white-15l
Naivas Liquor,Elchivo Sauvignon Blanc 750ml,"KES 1,535",No discount,https://naivas.online/elchivo-sauvignon-blanc-750ml
Naivas Liquor,Elchivo Medium Sweet White 750ml,"KES 1,535",No discount,https://naivas.online/elchivo-medium-sweet-white-750ml
Naivas Liquor,Culemborg Chenin Blanc 750ml,"KES 1,275",No discount,https://naivas.online/culemborg-chenin-blanc-750ml
Naivas Liquor,Culemborg Cape White 750Ml,"KES 1,280",No discount,https://naivas.online/culemborg-cape-white-750ml
Naivas Liquor,Cellar Cask Jhb White 750ml,"KES 1,200",No discount,https://naivas.online/cellar-cask-jhb-white-750ml
Naivas Liquor,Canti Merlot Rose 750Ml,"KES 1,285",No discount,https://naivas.online/canti-merlot-rose-750ml
Naivas Liquor,Canti Cabernet Sauvignon 750Ml,"KES 1,285",No discount,https://naivas.online/canti-cabernet-sauvignon-750ml
Naivas Liquor,Black Bird Natural Sweet White 750ml,"KES 1,150",No discount,https://naivas.online/black-bird-natural-sweet-white-750ml
Naivas Liquor,Birds And Bees White 750ml,"KES 1,355",No discount,https://naivas.online/birds-and-bees-white-750ml
Naivas Liquor,Alamos Chardonnay 750Ml,"KES 2,085",No discount,https://naivas.online/alamos-chardonnay-750ml
Naivas Liquor,Acient Cellar White 750Ml,"KES 2,015",No discount,https://naivas.online/acient-cellar-white-750ml
Naivas Liquor,William Lawson'S 1.5Ltr,"KES 4,099",No discount,https://naivas.online/william-lawsons-15ltr
Naivas Liquor,Singleton 18Yrs 750Ml,"KES 12,600",No discount,https://naivas.online/singleton-18yrs-750ml
Naivas Liquor,Singleton 15Yrs 750Ml,"KES 7,900",No discount,https://naivas.online/singleton-15yrs-750ml
Naivas Liquor,Johnnie Walker Red Label 375ml,"KES 1,200",No discount,https://naivas.online/johnnie-walker-red-label-375ml
Naivas Liquor,Johnnie Walker Gold Reserve 750Ml,"KES 8,800",No discount,https://naivas.online/johnnie-walker-gold-reserve-750ml
Naivas Liquor,Johnnie Walker Blue Label 750ml,"KES 32,000",No discount,https://naivas.online/johnnie-walker-blue-label-750ml
Naivas Liquor,Johnnie Walker 18 Years,"KES 12,100",No discount,https://naivas.online/johnnie-walker-18-years
Naivas Liquor,Johnie Walker Black Label 375ml,"KES 2,420",No discount,https://naivas.online/johnie-walker-black-label-375ml
Naivas Liquor,Jameson  Whisky 350ml,"KES 1,400",No discount,https://naivas.online/jameson-whisky-350ml
Naivas Liquor,Jack Daniels Fire 700ml,"KES 4,330",No discount,https://naivas.online/jack-daniels-fire-700ml
Naivas Liquor,Hunters Choice 350ml,KES 530,No discount,https://naivas.online/hunters-choice-350ml
Naivas Liquor,Glenfiddich 18 Year Old 750ml,"KES 15,900",No discount,https://naivas.online/glenfiddich-18-year-old-750ml
Naivas Liquor,Glenfiddich 15 Yo 750Ml,"KES 9,900",No discount,https://naivas.online/glenfiddich-15-yo-750ml
Naivas Liquor,Glenfiddich 12 Year Old 750ml,"KES 6,880",No discount,https://naivas.online/glenfiddich-12-year-old-750ml
